MAL_ID|Name|Score|Genres|Type|Episodes|Aired|End|Producers|Licensors|Studios|Source|Duration|Rating|Ranked|Popularity|Members|Favorites|Watching|Completed|On-Hold|Dropped|Plan to Watch|Score-10|Score-9|Score-8|Score-7|Score-6|Score-5|Score-4|Score-3|Score-2|Score-1
40542|Saiki Kusuo no Ψ-nan: Ψ-shidou-hen|8.14|Slice of Life, Comedy, Supernatural, School, Shounen|ONA|6|12/30/2019||||J.C.Staff, Egg Firm|Manga|22 min. per ep.|PG-13 - Teens 13 or older|368|1300|110004|282|3775|86663|978|542|18046|9087|15476|23839|12733|3386|907|291|107|48|60
40543|King of Prism All Stars: Prism Show☆Best Ten||Music, Shoujo|Movie|1|1/10/2020|||||Original|1 hr. 5 min.|PG-13 - Teens 13 or older|15050|17525|173|1|9|30|6|2|126|4||1|2|4|4||||3
40550|Assault Lily: Bouquet|6.46|Action, Magic, Fantasy|TV|12|10/2/2020|12/25/2020||Funimation|Shaft|Other|24 min. per ep.|PG-13 - Teens 13 or older|6078|2178|53164|267|9392|15541|1700|5685|20846|853|871|2164|4137|3836|2478|1270|630|278|186
40552|Soushunfu||Kids, Music|Music|1|2/7/1979||NHK|||Music|2 min.|G - All Ages|12219|17289|60|0|1|27|2|13|17|1||1|1|2|2|6|1|1|4
40553|Watashi no Ningyou||Kids, Music|Music|1|10/1/1986||NHK|||Original|2 min.|G - All Ages|12832|17286|60|0|2|27|2|17|12|1||1|1|3|3|3|||3
40555|Heart Chrome feat. Anon & Kanon||Music|Music|1|4/25/2014||Toy's Factory|||Original|4 min.|G - All Ages|14305|16501|113|0|3|90|1|2|17|2||7|9|14|7|11|2|6|2
40556|Electric Love feat. Hatsune Miku|5.84|Music|Music|1|9/26/2010||Sony Music Entertainment, Toy's Factory|||Original|2 min.|G - All Ages|8719|13219|329|0|6|286|2|4|31|14|10|10|25|52|36|27|9|12|6
40557|Sweet Devil feat. Hatsune Miku|6.07|Music|Music|1|11/5/2011||Sony Music Entertainment, Toy's Factory||||4 min.|G - All Ages|7961|13258|325|0|4|280|1|4|36|18|9|21|32|46|28|17|10|7|3
40558|Little Scarlet Bad Girl feat. Hatsune Miku|5.93|Music|Music|1|7/22/2015||Toy's Factory|||Original|3 min.|G - All Ages|8455|14189|247|0|6|200|1|5|35|8|7|5|20|30|30|6|19|5|6
40559|TRAPxTRAP feat. Hatsune Miku|5.66|Music|Music|1|1/25/2013||Toy's Factory|||Original|3 min.|G - All Ages|9279|14009|260|0|5|214|1|4|36|7|1|12|16|31|31|20|8|7|6
40560|Baby Maniacs feat. Hatsune Miku|5.63|Music|Music|1|12/21/2011||Sony Music Entertainment, Toy's Factory|||Original|3 min.|G - All Ages|9333|13294|322|1|4|260|1|9|48|9|5|10|20|38|33|26|13|7|7
40562|Otanjoubi Omedetou||Kids, Music|Music|1|2/2/1988||NHK|||Original|2 min.|G - All Ages|11415|16844|96|0|1|74|0|7|14|4||1|3|17|10|6|2||4
40564|Blue Star feat. Hatsune Miku|5.83|Music|Music|1|5/13/2016||Toy's Factory|||Original|3 min.|G - All Ages|8743|13246|325|0|4|275|1|7|38|17|8|8|29|43|40|22|8|9|4
40567|Mashin Eiyuuden Wataru: Shichikon no Ryuujinmaru||Action, Adventure, Comedy, Mecha, Sci-Fi, Shounen|ONA|9|4/10/2020|11/20/2020|Sunrise, Bandai Spirits||Studio Live|Other||G - All Ages|15448|12518|427|3|61|53|6|58|249|2|3|8|15|8|8|8|7|2|7
40568|Yin Yang Shi: Ping An Wu Yu 2nd Season||Slice of Life, Comedy, Historical, Demons, Supernatural|ONA|12|6/26/2019|10/26/2019|||Blade, Thundray|Game|5 min. per ep.|PG-13 - Teens 13 or older|12996|12424|450|1|40|117|16|25|252|3|1|10|28|21|11|5|4|1|2
40569|Raison d'être|7.43|Music|Music|1|10/11/2019||||Enishiya|Original|3 min.|PG-13 - Teens 13 or older|1804|9175|1742|8|23|1562|5|11|141|142|153|280|319|128|56|20|11|3|5
40570|The Peak||Kids, Fantasy|ONA|1|9/26/2019||||Marza Animation Planet|Original|5 min.|G - All Ages|12480|16761|102|0|4|71|0|12|15|1|1|2|11|14|9|6|2|5|4
40571|Majo no Tabitabi|7.57|Adventure, Magic, Fantasy|TV|12|10/2/2020|12/18/2020|Lantis, Movic, AT-X, Kadokawa Media House, Kadokawa, SB Creative|Funimation|C2C|Light novel|24 min. per ep.|PG-13 - Teens 13 or older|1376|743|199299|1819|38728|83078|5285|7332|64876|6702|11225|25545|22492|8310|3367|1379|495|214|272
40573|Sotsugyou Mae: 10-hi de 100 no Dekigoto||Kids, Music|Music|1|2/2/1989||NHK|||Original|2 min.|G - All Ages|12211|16967|85|0|1|64|0|8|12|3||2|4|6|9|8|2|2|4
40576|Watashi to Piano||Kids, Music|Music|1|4/5/1991||NHK|||Original|2 min.|G - All Ages|12835|17024|82|0|1|56|2|10|13|2||2|1|6|7|12|2|2|1
40578|Lupin III: Prison of the Past|6.84|Action, Adventure, Mystery, Comedy, Seinen|Special|1|11/29/2019||Nippon Television Network||TMS Entertainment|Manga|1 hr. 32 min.|PG-13 - Teens 13 or older|4276|8076|2691|2|82|1048|41|41|1479|34|54|155|278|156|69|22|7|2|5
40582|Omoide Onigiri||Kids, Music|Music|1|12/1/1992||NHK|||Original|2 min.|G - All Ages|11343|17045|80|0|1|54|0|9|16|2||2|1|11|5|6|4|1|2
40586|Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita||Comedy, Fantasy|TV||4/10/2021||Nippon Columbia, Studio Mausu||Revoroot|Light novel||||2854|32490|165|4|0|1|0|32485|1|1||||||||1
40587|Precure Miracle Leap Movie: Minna to no Fushigi na Ichinichi|6.97|Action, Fantasy, Magic, Shoujo|Movie|1|10/31/2020|||||Original|1 hr. 10 min.|G - All Ages|3732|9677|1439|4|28|286|23|28|1074|23|34|45|54|35|14|7|4||2
40591|Kaguya-sama wa Kokurasetai?: Tensai-tachi no Renai Zunousen|8.74|Comedy, Psychological, Romance, School, Seinen|TV|12|4/11/2020|6/27/2020|Aniplex, Mainichi Broadcasting System, Shueisha, JR East Marketing & Communications|Aniplex of America|A-1 Pictures|Manga|24 min. per ep.|PG-13 - Teens 13 or older|33|151|654744|14682|74635|443172|9524|4344|123069|94309|146624|104642|32880|7382|2320|719|253|166|574
40593|Furusato no Gogatsu||Kids, Music|Music|1|4/4/1995||NHK|||Original||G - All Ages|14002|17248|62|0|3|23|3|17|16|2||1||6|1|1|2||3
40594|Tatoeba Last Dungeon Mae no Mura no Shounen ga Joban no Machi de Kurasu Youna Monogatari|6.75|Adventure, Fantasy|TV|12|1/4/2021||AT-X, NBCUniversal Entertainment Japan, Sammy, BS11, JR East Marketing & Communications, GREE, SB Creative, Tapioca|Funimation|LIDENFILMS|Light novel|24 min. per ep.||4663|1291|111812|622|75168|11|1408|4907|30318|1897|1816|4183|6602|4439|2567|1334|591|218|197
40595|Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen|6.54|Action, Military, Romance, Fantasy|TV|12|10/7/2020|12/23/2020|Pony Canyon, Bit grooove promotion|Funimation|SILVER LINK.|Light novel|23 min. per ep.|PG-13 - Teens 13 or older|5680|1016|146308|948|29196|59565|3537|9183|44827|3111|3203|7613|16279|13397|7293|3253|1471|621|473
40597|Sol Levante|5.07|Action, Fantasy|ONA|1|4/2/2020||||Production I.G|Original|4 min.|PG-13 - Teens 13 or older|10529|4717|11095|6|209|8402|54|94|2336|130|115|315|666|1318|1686|914|533|369|292
40598|Itekoma Hits||Music, Dementia, Psychological|Music|1|6/4/2019|||||Original|1 min.|PG-13 - Teens 13 or older|14648|16178|129|0|1|108|1|5|14|6|1|4|6|18|13|9|6|7|7
40599|Natane Shigure||Kids, Music|Music|1|2/5/2003||NHK|||Original|2 min.|G - All Ages|11092|16904|92|0|1|67|0|7|17|4|1|2|8|8|4|8|3|1|4
40600|Obaachan Moshikashite||Kids, Music|Music|1|4/1/2005||NHK|||Original|2 min.|G - All Ages|11248|16999|85|0|1|63|0|8|13|4||1|5|7|7|7|5||3
40602|7 Seeds 2nd Season|7.17|Sci-Fi, Adventure, Mystery, Psychological, Drama, Romance, Shoujo|ONA|12|3/26/2020||Nihon Ad Systems, Rakuonsha, BS Fuji|Netflix|Gonzo, Studio Kai|Manga|24 min. per ep.|R+ - Mild Nudity|2893|2889|31707|64|1139|22039|471|492|7566|969|1849|4211|5512|2695|1080|495|189|111|67
40603|My Boy||Kids, Music, Romance|Music|1|6/2/1986||NHK|||Original|2 min.|G - All Ages|15720|16783|100|0|1|80|0|8|11|4||2|7|10|11|4|5|1|6
40608|Muv-Luv Alternative||Action, Military, Sci-Fi, Drama, Mecha|TV||10/21/2022||Fuji TV|||Visual novel||R+ - Mild Nudity||7092|4046|25|0|0|0|0|4046||||||||||
40610|Healin' Good♡Precure|6.88|Action, Magic, Fantasy, Shoujo|TV|45|2/2/2020|2/21/2021|Asatsu DK, Asahi Broadcasting, ABC Animation||Toei Animation|Original|24 min. per ep.|G - All Ages|4091|5931|6240|49|2412|433|436|478|2481|125|109|236|401|232|133|61|32|12|21
40612|Pokke||Kids, Music|Music|1|10/1/2015||NHK|||Original|2 min.|G - All Ages|11558|16998|82|0|1|62|0|7|12|1||1|4|7|15|3|4||4
40613|Altered Carbon: Resleeved|6.56|Action, Sci-Fi, Drama|ONA|1|3/19/2020||||Anima|Other|1 hr. 14 min.|R - 17+ (violence & profanity)|5551|5952|6178|7|187|4526|42|96|1327|108|205|542|1150|866|412|179|71|35|30
40615|Umibe no Étranger||Slice of Life, Romance, Shounen Ai|Movie|1|9/11/2020||Shochiku, Half H.P Studio||Studio Hibari|Manga|59 min.||12716|3412|22968|93|538|150|207|52|22021|64|20|24|21|9|7|4|||12
40616|Megane||Kids, Music, Slice of Life|Music|1|4/1/2016||NHK|||Original|2 min.|G - All Ages|15496|16852|95|0|1|73|0|6|15|3|1|1|9|7|17|3|1||3
40619|Suppon Pon Pon||Drama, Kids, Music|Music|1|4/1/2016||NHK|||Original|2 min.|G - All Ages|12288|17010|81|0|1|61|1|4|14|2||2|1|7|10|7|4|4|4
40620|Uramichi Oniisan||Slice of Life, Comedy|TV||7/21/2022||||Studio Blanc|Web manga||||7024|4176|10|0|0|0|0|4176|1|||||||||
40621|Shimajirou to Sora Tobu Fune||Kids|Movie|1|3/12/2021|||||Original||PG - Children||16483|117|0|0|0|0|0|117||||||||||
40623|Dokyuu Hentai HxEros|5.74|Action, Comedy, Supernatural, Ecchi, School, Shounen|TV|12|7/4/2020|9/26/2020|Studio Mausu|Aniplex of America|Project No.9|Manga|23 min. per ep.|R+ - Mild Nudity|9046|1693|78428|178|14118|25489|3257|10236|25328|1196|807|1922|4615|6320|5356|3451|2037|1160|767
40625|Sayounara Concert||Kids, Music|Music|1|6/1/1989||NHK|||Original|2 min.|G - All Ages|11830|17061|77|0|1|59|0|7|10|2||1||5|9|7|4|2|5
40626|Shobo Kujira Chibi Cobra||Kids, Music|Music|1|6/2/1987||NHK|||Original|2 min.|G - All Ages|12020|17059|77|0|1|59|0|6|11|1||1|1|4|7|11|5|3|4
40630|Saga Incident|6.92|Music|Music|1|11/27/2019||||MAPPA|Original|4 min.|PG-13 - Teens 13 or older|3923|7347|3612|4|174|2009|43|32|1354|120|110|257|342|309|146|39|8|8|9
40636|Marco to Ginga Ryuu||Action, Adventure, Comedy, Fantasy|OVA|1|2/28/2020|||||Game|||15442|13652|286|0|13|57|6|26|184|6|2|1|5|7|6|1|5||4
40638|Wan Guo Zhi||Action, Adventure, Historical, Romance|ONA|16|9/23/2019|1/20/2020|||LX Animation Studio|Original|23 min. per ep.|R - 17+ (violence & profanity)|12777|13007|358|1|66|76|19|30|167|4|8|11|21|13|6|4||1|3
40641|Lilttle Wonders: Sneeze||Kids|Special|1|7/12/2013||||DandeLion Animation Studio|Original|3 min.|G - All Ages|15304|16712|104|0|4|58|0|10|32|1||||8|11|6|1|3|11
40645|Kaigo to Ikiru||Drama, Music|ONA|1|9/30/2019||||Animation Lab Japan|Original|3 min.|G - All Ages|14789|15584|161|0|5|106|0|22|28|4|5|4|17|18|13|8|2|1|8
40646|Yes ka No ka Hanbun ka|7.34|Drama, Shounen Ai|Movie|1|12/11/2020||||Lesprit|Light novel|53 min.||2182|4388|13204|72|318|2882|79|31|9894|229|266|540|651|308|113|33|17|12|18
40651|Kandagawa Jet Girls Recap|5.32|Sports, Ecchi|Special|1|11/5/2019||||TNK|Original|24 min.|R+ - Mild Nudity|10082|8645|2143|0|106|1272|22|85|658|37|16|43|92|166|246|86|62|40|51
40655|Melon no Kirime||Kids, Music, Slice of Life|Music|1|8/1/1993||NHK|||Original|2 min.|G - All Ages|15515|17008|83|0|2|63|0|6|12|4|1|1|4|8|11|5|1||5
40656|Girls & Panzer: Taiyaki War!|7.18|Military, Comedy, School|Special|1|2/27/2020|||||Original|10 min.|PG-13 - Teens 13 or older|2848|6681|4691|5|130|2105|78|48|2330|133|110|325|505|229|88|17|12|3|5
40659|Senki Zesshou Symphogear XV: Senki Zesshou Shinai Symphogear|6.75|Slice of Life, Comedy|Special|4|12/4/2019|3/4/2020|||Satelight|Original|6 min. per ep.|PG-13 - Teens 13 or older|4662|8254|2515|3|156|894|49|58|1358|52|47|95|189|125|75|20|8|5|7
40660|Start|5.29|Slice of Life|ONA|1|11/2/2019||Pony Canyon|||Original|5 min.|G - All Ages|10133|13648|284|0|16|152|2|31|83|1||2|8|9|33|21|14|6|12
40661|Jashin-chan Dropkick': Chitose-hen|7.09|Comedy, Supernatural|Special|1|4/30/2020||||Nomad|Web manga|23 min.|PG-13 - Teens 13 or older|3243|5755|6747|2|183|4688|53|50|1773|188|240|658|1250|582|192|55|13|8|15
40664|Shoujo☆Kageki Revue Starlight Movie||Music, School|Movie|1|5/21/2021||||Kinema Citrus|Original||PG-13 - Teens 13 or older||7912|2924|4|1|0|0|0|2923||||||||||
40665|Shoujo☆Kageki Revue Starlight: Rondo Rondo Rondo||Music, School|Movie|1|8/7/2020||Bushiroad||Kinema Citrus|Original|2 hr.|PG-13 - Teens 13 or older|12054|8237|2542|6|72|93|34|33|2310|8|5|8|19|9|3|3|1|2|2
40667|Jigoku Shoujo Recap|6.22|Supernatural|Special|1|1/11/2006||||Studio Deen|Original|24 min.|R - 17+ (violence & profanity)|7247|8832|2003|3|120|665|52|53|1113|47|22|37|81|99|74|17|8|10|15
40670|Usagi no Mofy (TV)||Kids|TV|26|12/6/2012|3/28/2013|Sony Creative Products|||Picture book|5 min. per ep.|G - All Ages|12725|17169|68|0|2|23|3|17|23|2|2|1|1|2|4|4|1|1|2
40671|Usagi no Mofy (TV 2014)||Kids|TV|26|9/29/2014|3/23/2015|Sony Creative Products|||Picture book|5 min. per ep.|G - All Ages|12739|17238|63|0|1|19|2|16|25|1|1|1|1|2|5|2|2||2
40672|Usagi no Mofy (TV 2016)||Kids|TV|26|1/18/2016|3/20/2017|Sony Creative Products|||Picture book|5 min. per ep.|G - All Ages|12728|17285|59|0|3|14|2|18|22|1|1||1|1|2|2|1||2
40677|Argonavis from BanG Dream!|6.76|Music|TV|13|4/11/2020|7/4/2020|Bushiroad||SANZIGEN|Original|24 min. per ep.|PG-13 - Teens 13 or older|4609|5453|7721|73|893|2249|293|524|3762|153|175|324|570|448|248|96|50|41|34
40679|2.43: Seiin Koukou Danshi Volley-bu|6.41|Slice of Life, Sports, Drama, School|TV|12|1/8/2021||Aniplex, Dentsu, Animax, Movic, Fuji TV, Fujipacific Music, Shueisha, Fuji Creative, Tohan Corporation, Japan Volleyball Association|Funimation|David Production|Novel|23 min. per ep.|PG-13 - Teens 13 or older|6365|1951|63008|267|35186|14|1678|4322|21808|553|593|1789|3439|2547|1575|787|293|119|122
40682|Kingdom 3rd Season|8.4|Action, Historical, Military, Seinen|TV||4/6/2020||NHK, Shueisha|Funimation|Studio Signpost|Manga|25 min.|R - 17+ (violence & profanity)|157|2579|39329|443|15360|5|2725|663|20576|1993|1773|1561|728|229|110|49|29|33|144
40683|Carry Me Off feat. Hatsune Miku|5.83|Music|Music|1|8/21/2014||Toy's Factory|||Original|3 min.|G - All Ages|8750|13466|303|0|5|246|2|6|44|11|4|13|25|45|33|16|7|7|7
40684|Twinkle World feat. Hatsune Miku|5.87|Music|Music|1|8/11/2014||Toy's Factory|||Original|4 min.|G - All Ages|8641|14241|243|0|5|201|2|4|31|5|4|11|21|33|33|15|5|5|6
40685|Super Cub||Slice of Life, School|TV||4/21/2022||Bandai Namco Arts||Studio Kai|Light novel||||6841|4535|19|0|0|0|0|4535||||||||||
40686|Desktop Cinderella feat. Hatsune Miku|5.72|Music|Music|1|8/30/2015||Toy's Factory|||Original|4 min.|G - All Ages|9100|13525|298|1|6|248|2|5|37|9|4|8|23|44|32|24|7|7|7
40687|Cleaning Switch|5.23|Music|Music|1|8/8/2022|||||Original|3 min.|G - All Ages|10254|14795|204|0|2|168|1|5|28|5||1|8|22|24|22|13|9|13
40689|Obentou Bako no Uta: Anata e no Otegami||Kids, Music|Music|1|4/2/2017||NHK|||Original|4 min.|G - All Ages|11270|16988|84|0|2|64|0|5|13|4||1|4|8|13|2|4|1|5
40690|Crazy Roulette|6.39|Music|Music|1|8/11/2019|||||Game|2 min.|PG-13 - Teens 13 or older|6445|13984|261|2|4|213|3|14|27|22|11|21|24|28|23|5|7|3|6
40691|Kiss of Life|6.38|Music|Music|1|11/9/2019|||||Game|2 min.|PG-13 - Teens 13 or older|6528|11568|629|1|24|371|6|18|210|36|17|34|43|56|37|9|7|5|7
40693|The iDOLM@STER Cinderella Girls: Spin-off!|6.3|Music|ONA|1|11/10/2019||Bandai Namco Entertainment||Orange|Game|6 min.|PG-13 - Teens 13 or older|6903|9928|1268|1|66|500|18|44|640|24|12|42|71|81|42|14|9|4|13
40694|Dosukoi!! Tarou||Kids, Music, Sports|Music|1|6/1/1993||NHK|||Original|2 min.|G - All Ages|13856|16847|95|0|1|76|0|6|12|2||1|8|10|11|8|6|1|4
40695|Zou da Zou||Kids, Music|Music|1|2/1/2004||NHK|||Original|2 min.|G - All Ages|13162|17053|80|0|1|59|0|7|13|2||1|2|5|9|11|6||5
40699|Ai no Tabidachi||Kids, Music|Music|1|12/2/1989||NHK|||Original|2 min.|G - All Ages|13226|16232|126|0|3|92|3|9|19|3|1|2|12|6|13|14|3|3|7
40701|Monochro∞Blue Sky||Music|Music|1|9/17/2010|||||Original|2 min.|G - All Ages|15650|15920|143|0|2|126|2|1|12|6|1|4|18|13|23|10|7|6|3
40702|Life Size||Music|Music|1|1/3/2011|||||Music|3 min.|G - All Ages|15285|16800|98|0|1|81|2|1|13|3||1|5|13|16|7|3|4|3
40703|Melody Line||Music|Music|1|1/16/2011|||||Original|3 min.|G - All Ages|15513|15961|141|0|3|120|2|1|15|7|4|3|13|16|20|9|6|6|7
40707|Shiohi Girls: Vongole Bianco||Romance|ONA|48|11/13/2019|4/24/2020||||Other|1 min. per ep.|G - All Ages|11986|14782|205|0|17|64|3|23|98|4||2|7|10|17|4|1|1|4
40708|Monster Musume no Oishasan|6.51|Comedy, Romance, Ecchi, Fantasy|TV|12|7/12/2020|9/27/2020|Magic Capsule, Hakuhodo DY Music & Pictures, Bandai Namco Arts||Arvo Animation|Light novel|23 min. per ep.|PG-13 - Teens 13 or older|5871|1260|114585|293|18071|54007|2698|10302|29507|2043|2327|6104|13504|11623|6846|3167|1504|841|587
40709|Iiwake Love Song||Music|Music|1|4/10/2011|||||Original|3 min.|G - All Ages|14573|16265|126|0|2|111|2|0|11|4|2|1|11|21|13|14|1|7|4
40710|Distorted Princess||Music|Music|1|7/29/2011|||||Original|2 min.|G - All Ages|13788|16147|129|0|1|114|2|0|12|3|1|3|12|21|12|14|4|6|3
40711|Gantz x Senran Kagura New Link|5.36|Music|ONA|1|11/13/2019|||||Original|30 sec.|PG-13 - Teens 13 or older|10006|7253|3765|4|233|1342|51|105|2034|65|17|36|82|183|241|102|54|43|60
40712|Azur Lane Recap|5.71|Action, Military, Sci-Fi|Special|1|11/14/2019|||||Game|23 min.|PG-13 - Teens 13 or older|9132|7655|3235|3|183|1529|77|121|1325|64|24|59|143|230|247|84|37|28|47
40713|Memories (Music)||Music|Music|1|8/2/2011|||||Original|2 min.|G - All Ages|15509|15800|147|0|2|126|2|0|17|4|2|4|15|19|24|7|4|6|4
40714|Youkai Watch Jam: Youkai Gakuen Y - N to no Souguu|6.28|Comedy, Demons, Kids, Supernatural, School|TV||12/27/2019||||OLM|Game|24 min.||7006|10776|875|3|211|1|56|96|511|15|7|16|30|20|12|9|6|2|6
40715|To Dimension||Music|Music|1|6/16/2012|||||Original|2 min.|G - All Ages|12521|16261|126|0|4|107|2|0|13|3|1|6|11|14|12|8|6|6|2
40716|Kakushigoto (TV)|8.02|Slice of Life, Comedy, Shounen|TV|12|4/2/2020|6/18/2020|Dentsu, Marvelous, Kodansha, AT-X, Studio Mausu, Tokyo MX, Avex Pictures, A-Sketch, GREE|Funimation|Ajia-Do|Manga|23 min. per ep.|PG-13 - Teens 13 or older|514|747|197585|1336|25987|90983|6774|6612|67229|8549|18303|30838|17855|5430|1893|516|174|67|82
40728|Bijutsu Kyouiku||Comedy, Drama, Romance|Movie|1|1/14/2013|||||Original|6 min.|G - All Ages|13444|16857|94|0|1|60|1|4|28|1||2|13|11|7|2|2|2|1
40729|Nomad: Megalo Box 2||Action, Sci-Fi, Slice of Life, Sports, Drama|TV||4/21/2022||||TMS Entertainment|Original||R - 17+ (violence & profanity)||2448|43556|73|1|0|3|0|43552|1|||||||||
40730|Tian Guan Ci Fu|8.33|Action, Adventure, Historical, Supernatural, Drama|ONA|11|10/31/2020|1/2/2021|bilibili||Haoliners Animation League|Novel|25 min. per ep.|PG-13 - Teens 13 or older|200|2717|35242|1402|7491|7183|770|770|19028|2935|1787|1898|1116|438|201|89|39|43|254
40733|Zhen Hun Jie: Bei Luo Shi Men Pian Part 1|7.27|Action, Supernatural|ONA|5|12/28/2019|1/18/2020||bilibili|L²Studio|Manga|23 min. per ep.|PG-13 - Teens 13 or older|2483|8767|2073|6|326|479|77|53|1138|54|44|104|123|30|14|9|2|2|15
40734|Yao Shen Ji Zhi Hei Yu Pian|7.46|Action, Adventure, Demons, Romance, Martial Arts, Fantasy|ONA|52|4/8/2020|9/27/2020|bilibili||Ruo Hong Culture|Novel|8 min. per ep.|PG-13 - Teens 13 or older|1703|7485|3445|23|811|1343|65|121|1105|176|154|302|348|115|69|19|8|13|20
40735|Tian Bao Fuyao Lu|7.24|Action, Historical, Fantasy|ONA|13|7/5/2020|9/20/2020|bilibili||Sparkly Key Animation Studio|Novel|20 min. per ep.|PG-13 - Teens 13 or older|2595|8568|2237|20|396|539|74|119|1109|64|75|131|128|60|33|14|9|3|6
40738|Natsunagu!|5.84|Drama, Slice of Life|TV|12|1/7/2020|3/24/2020|||IMAGICA Lab.|Original|4 min. per ep.|PG-13 - Teens 13 or older|8713|3684|19716|17|1582|6561|525|1905|9143|114|145|436|1157|1649|1491|583|260|115|97
40741|Jikan wo Sutete||Music|Music|1|9/24/2019||||Onionskin|Original|3 min.|G - All Ages|14685|17065|78|0|1|63|2|1|11|2||1|2|6|13|9|3|1|4
40742|Hakken||Music|Music|1|7/25/2018||||Onionskin|Original|3 min.|G - All Ages|14219|16926|87|0|0|68|3|1|15|1|1|3|3|10|13|7|2|1|3
40746|Overflow|6.76|Ecchi, Romance|TV|8|1/6/2020|2/24/2020|Studio Mausu, Suiseisha||Studio Hokiboshi|Manga|7 min. per ep.|R+ - Mild Nudity|4640|2034|59322|481|5093|32931|1039|2466|17793|4242|1931|3595|5455|4905|3150|1337|767|530|549
40747|Dounika Naru Hibi|5.5|Slice of Life, Drama, Romance, Shoujo Ai, Shounen Ai|Movie|1|10/23/2020||||LIDENFILMS|Manga|54 min.|PG-13 - Teens 13 or older|9689|4859|10220|15|288|2514|100|104|7214|42|39|147|340|452|442|262|130|72|67
40748|Jujutsu Kaisen (TV)|8.54|Action, Demons, Supernatural, School, Shounen|TV|24|10/3/2020||TOHO animation, Shueisha, dugout||MAPPA|Manga|23 min. per ep.|R - 17+ (violence & profanity)|88|130|707976|20816|533016|299|13891|5177|155593|53357|81070|74305|24187|5181|2116|633|263|178|689
40749|"Maou-sama, ""Petit"" Retry!"|5.76|Comedy|ONA|23|6/17/2019|9/28/2019|On-Lead||AQUA ARIS|Light novel|41 sec. per ep.||8976|7802|3034|5|350|765|95|86|1738|42|13|37|76|123|120|48|16|11|16
40750|Kaifuku Jutsushi no Yarinaoshi|6.22|Ecchi, Fantasy|TV|12|1/13/2021|4/1/2021|Lantis, AT-X, Glovision, Docomo Anime Store, Kadokawa Media House, Kadokawa, Bandai Namco Arts|Sentai Filmworks|TNK|Light novel|24 min. per ep.|R+ - Mild Nudity|7256|665|222096|2815|145187|77|2838|11839|62155|10454|4214|7265|10931|8199|4980|3852|2733|2636|5499
40752|Bishounen Tanteidan||Mystery, School|TV||4/11/2021||Aniplex, Kodansha||Shaft|Novel||||6538|4954|10|0|0|0|0|4954||||||||||
40753|Cinderella Girls Gekijou: Climax Season Specials||Comedy, Slice of Life|Special|3|6/26/2019|8/23/2019||||4-koma manga|1 min. per ep.|PG-13 - Teens 13 or older|13671|12148|492|0|24|129|17|18|304|8||8|19|19|14|5|2|1|4
40755|Machikado Mazoku Mini|5.85|Comedy|ONA|36|6/24/2019|9/30/2019|Magic Capsule|Sentai Filmworks|AQUA ARIS|4-koma manga|25 sec. per ep.||8707|8374|2444|1|205|450|68|46|1675|30|6|23|52|67|73|26|7|6|3
40758|Hulaing Babies Petit||Slice of Life, Comedy|TV|12|1/8/2020|3/25/2020|||Gaina|Original|1 min. per ep.|PG-13 - Teens 13 or older|14515|11285|702|0|50|96|19|85|452|4||1|9|11|11|12|7|9|12
40761|Fate/Grand Order: Zettai Majuu Sensen Babylonia Recaps|6.59|Action, Supernatural, Magic, Fantasy|Special|3|12/21/2019|2/1/2020|Aniplex, Delightworks||CloverWorks|Game|23 min. per ep.|PG-13 - Teens 13 or older|5439|6249|5429|12|385|2060|117|165|2702|111|94|156|306|318|176|45|16|9|23
40762|Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka: Tokunana OVA|6.06|Action, Police, Vampire, Fantasy|OVA|1|1/24/2020|||||Original|23 min.||7989|7619|3277|2|111|1634|36|64|1432|30|27|73|261|369|207|59|31|13|18
40763|Show By Rock!! Mashumairesh!!|6.91|Music, Comedy|TV|12|1/9/2020|3/26/2020|Dentsu, Sotsu, Pony Canyon, Sanrio, KlockWorx, Polygon Pictures, 81 Produce, Tokyo MX, Hokkaido Cultural Broadcasting, Sammy, FuRyu, Sony Music Solutions|Funimation|Kinema Citrus|Game|23 min. per ep.|PG-13 - Teens 13 or older|3973|4971|9700|38|872|3235|297|705|4591|199|237|540|796|493|322|119|71|36|32
40765|Underdog||Adventure, Drama|Movie|1|7/12/2018|||||Original|1 hr. 42 min.|G - All Ages|12719|16838|96|0|4|29|0|16|47|3||1|1|7|4||2||1
